merchant_id,period,district_id,mcc,period_revenue,period_transaction_count,period_distinct_customers,POI_count,POI_diversity,merchant_district_mean_household_income,revenue_change,transaction_change,customer_change,mcc_median_revenue_change,mcc_median_transaction_change,mcc_median_customer_change,customer_age_mean,customer_age_median,customer_income_mean,customer_income_median,customer_gender_entropy,number_of_customer_work_districts,customer_work_district_entropy,number_of_customer_home_districts,customer_home_district_entropy,customer_job_type_entropy,customer_education_entropy,customer_marital_status_entropy,degree_centrality,betweenness_centrality,closeness_centrality,eigenvector__centrality,merchant_district_population,merchant_ego_net_mcc_entropy,merchant_ego_net_geo_entropy,revenue_label,transaction_label,customer_label,sum_labels,performance_label
1063,1,63,5541,17526.17,237,96,234,1.310327905,3637,-0.321464416,-0.270042194,-0.208333333,-0.094470234,-0.058823529,-0.076923077,38.47916667,38,2963.1875,2000,0.355991691,15,1.529750222,10,0.898883968,0.923277727,1.269945112,0.634924932,253,973.7386212,0.000258933,0.011929801,699901,1.035553801,1.850164848,0,0,0,0,poorly-performing
1064,1,84,5541,27345.21,176,67,93,1.587722658,5281,-0.207674031,-0.193181818,-0.149253731,-0.094470234,-0.058823529,-0.076923077,38.98507463,38,4673.238806,3000,0.334811154,17,2.393126426,23,2.810774587,1.084504788,1.443482152,0.73945093,287,1310.958994,0.000262881,0.00526852,433873,0.961166627,3.134598164,0,0,0,0,poorly-performing
1065,1,123,5411,12346.49,401,63,74,1.562073035,4188,-0.352164866,-0.411471322,-0.253968254,0.177622795,0.10140376,0.055555556,38.06349206,39,2565.211587,2000,0.5831007,12,1.847674129,6,0.52103439,1.043503433,1.623845247,0.650859794,138,230.0704036,0.000251699,0.006351502,442694,0.989494093,1.304501698,0,0,0,0,poorly-performing
1066,1,160,5691,11053.27,116,97,148,1.12856157,5772,0.343175368,-0.327586207,-0.257731959,-0.033028781,-0.022058824,-0.013157895,37.15463918,34,3055.49299,2500,0.688836394,18,2.512283956,13,1.854813823,1.066334839,1.336527646,0.939867816,322,1055.593503,0.000258799,0.040006622,497586,0.950932815,2.054085441,1,0,0,1,medium-performing
1067,1,115,5691,21108.66,328,257,329,1.891788481,7822,-0.208767871,-0.070121951,-0.210116732,-0.033028781,-0.022058824,-0.013157895,37.78599222,37,2107.849027,1800,0.688408154,30,2.27950086,31,2.698283029,0.806319794,1.357050029,0.972825459,635,6147.525109,0.000272183,0.0332388,274196,0.930672246,2.442652965,0,0,0,0,poorly-performing
1068,1,60,5541,60698.4,174,59,95,1.183318719,3671,-0.426360991,-0.252873563,-0.220338983,-0.094470234,-0.058823529,-0.076923077,40.72881356,40,3707.728814,2728,0.527336466,21,2.669714722,18,2.042197332,1.223520609,1.405491466,0.775057016,253,830.6004728,0.000258665,0.004864381,243474,1.067639154,2.570497172,0,0,0,0,poorly-performing
1069,1,50,5411,4544.56,162,30,107,1.051950977,9025,0.60681122,0.098765432,0.5,0.177622795,0.10140376,0.055555556,43.86666667,40,2615.166667,2375,0.684231565,13,2.131911966,5,0.577513215,1.217105611,1.249546255,0.865469569,129,166.7557846,0.000243902,0.010092842,451453,0.947718513,1.486344184,1,0,1,2,medium-performing
1070,1,60,5541,17456.78,202,109,3,0,3671,0.244486097,0.311881188,0.100917431,-0.094470234,-0.058823529,-0.076923077,40.68807339,39,3599.009174,2500,0.462657674,21,2.30875467,17,1.727648651,1.026919456,1.474572737,0.759078905,307,1479.122104,0.000260485,0.006677861,243474,1.097812679,2.365321802,1,1,1,3,well-performing
1071,1,115,5411,1826.06,65,22,195,1.748888604,7822,-0.178887879,-0.076923077,0.272727273,0.177622795,0.10140376,0.055555556,43.54545455,44,3969.909091,2176.5,0.655481574,6,1.094833222,10,1.916339327,1.135804308,1.669478316,0.759547091,87,169.2167113,0.000251004,0.001858504,274196,1.073065224,2.308567673,0,0,1,1,medium-performing
1072,1,100,5411,34220.38,706,156,72,1.53904226,3019,0.227034007,0.177053824,-0.217948718,0.177622795,0.10140376,0.055555556,39.01923077,39,7765.268654,1652,0.622343757,29,2.690444253,17,1.323217122,0.919871148,1.543102268,0.629758861,360,2137.326688,0.000263227,0.011189461,497959,1.077795705,2.258563083,1,1,0,2,medium-performing
1073,1,77,5541,93696.88,831,197,86,1.578896127,3197,0.098742029,0.015643803,-0.096446701,-0.094470234,-0.058823529,-0.076923077,38.81725888,37,2702.988782,2000,0.281734583,25,2.524686421,21,1.775511275,0.962053244,1.393844267,0.696170751,376,1401.110611,0.000261575,0.009133278,748483,0.924686551,2.616617026,1,1,0,2,medium-performing
1074,1,63,5411,2676.6,97,17,61,1.608673875,3637,-0.190155421,-0.082474227,-0.294117647,0.177622795,0.10140376,0.055555556,40.47058824,39,1644.970588,1500,0.545594374,10,2.150059224,4,0.659871614,0.790234355,1.140719796,0.443756984,104,183.1944213,0.000234797,0.003823838,699901,1.069294501,1.698638649,0,0,0,0,poorly-performing
1075,1,4,5691,19284.1,266,178,105,1.571691838,6577,-0.535070343,-0.481203008,-0.43258427,-0.033028781,-0.022058824,-0.013157895,37.94382022,37,2804.337079,2000,0.674791752,26,2.455340708,20,2.10182894,0.88790357,1.380974665,0.939468998,446,1906.430508,0.000262536,0.072007313,423372,1.016421464,1.977360818,0,0,0,0,poorly-performing
1076,1,115,5541,49601.61,479,116,280,1.999061651,7822,0.211017142,0.432150313,-0.025862069,-0.094470234,-0.058823529,-0.076923077,40.96551724,39,3149.544569,2500,0.552664422,26,2.323986493,29,2.80979737,1.175400747,1.404083685,0.864472493,388,1941.736787,0.00026455,0.015349753,274196,0.993089634,2.768298705,1,1,1,3,well-performing
1077,1,60,5541,16313.71,215,53,64,0.594282157,3671,-0.094470234,-0.018604651,0,-0.094470234,-0.058823529,-0.076923077,39.88679245,39,2559.566038,2000,0.48430198,16,1.896002415,12,1.133917753,1.131907113,1.345061689,0.604873828,137,476.6500166,0.00025413,0.00259652,243474,1.065040229,2.095890423,1,1,1,3,well-performing
1078,1,160,5411,5191.13,164,33,435,1.225247959,5772,0.391895406,0.109756098,-0.090909091,0.177622795,0.10140376,0.055555556,43.18181818,40,3482.212121,2534,0.670477449,15,2.456579972,4,0.404509542,1.441191221,1.309699033,0.527299458,92,67.96743418,0.000236798,0.009750742,497586,1.051242908,1.331769145,1,1,0,2,medium-performing
1079,1,121,5541,45891.73,488,159,129,1.278691442,3567,-0.177565326,-0.168032787,-0.06918239,-0.094470234,-0.058823529,-0.076923077,39.41509434,38,2925.088742,2000,0.353169183,22,2.259238409,17,0.824423292,1.041958708,1.366050099,0.655104095,292,698.2095796,0.000256739,0.006955607,770393,1.066142472,1.962759547,0,0,1,1,medium-performing
1080,1,84,5691,16838.89,218,141,302,1.473252725,5281,-0.158072771,-0.073394495,0.042553191,-0.033028781,-0.022058824,-0.013157895,38.36879433,38,3066.19922,2000,0.67469917,26,2.459425056,24,2.03381553,0.753636573,1.295050514,0.703352869,352,2071.115607,0.00026295,0.009704775,433873,0.930136539,2.781191381,0,0,1,1,medium-performing
1081,1,77,5541,39601.4,330,93,107,1.439930274,3197,-0.563784109,-0.515151515,-0.344086022,-0.094470234,-0.058823529,-0.076923077,39.31182796,39,2890.849462,1961,0.293234894,19,2.143500598,17,1.90454457,0.918399673,1.223251783,0.643494195,219,659.6657526,0.00025413,0.004185826,748483,0.952603454,2.505378505,0,0,0,0,poorly-performing
1082,1,96,5541,11556.29,112,47,183,1.343032261,4120,0.736636931,0.1875,-0.085106383,-0.094470234,-0.058823529,-0.076923077,41.27659574,39,3542.776596,2000,0.544114853,14,2.189112035,7,1.131173439,1.15428246,1.35990993,0.76070828,149,299.7161707,0.000240442,0.009053337,463433,0.95931529,1.868547736,1,1,0,2,medium-performing
1083,1,9,5411,16955.53,234,93,39,1.364476933,3693,-0.003272679,0.200854701,0.193548387,0.177622795,0.10140376,0.055555556,39.77419355,39,4247.096774,2150,0.672129858,23,2.638501931,15,1.560907873,1.009024475,1.186786887,0.632586968,295,944.2917224,0.000258866,0.016757413,251087,1.083929326,2.518769947,0,1,1,2,medium-performing
1084,1,4,5411,8624.77,283,52,96,1.169067334,6577,0.473348275,0,0.096153846,0.177622795,0.10140376,0.055555556,41.53846154,39,5540.788462,3405,0.690185476,18,2.537223206,10,1.656718876,1.005175159,1.35723052,0.81833955,177,262.68753,0.00024728,0.016347111,423372,1.06739884,1.649273314,1,0,1,2,medium-performing
1085,1,17,5411,36839.51,461,43,219,1.829369086,4773,-0.19442251,-0.084598698,0.209302326,0.177622795,0.10140376,0.055555556,40.20930233,39,3212.093023,2500,0.690711254,9,1.499727332,14,1.769582146,0.976442132,1.468354627,1.252227139,118,211.2028257,0.000248633,0.002833386,236606,0.988129951,1.905478802,0,0,1,1,medium-performing
1086,1,34,5411,11584.78,213,66,99,1.317196204,8845,0.322116605,0.230046948,-0.045454545,0.177622795,0.10140376,0.055555556,38.78787879,39,4562.772727,3000,0.670477449,20,2.36072514,13,1.569709274,0.824602085,1.447581726,0.445874827,171,477.7010958,0.000253357,0.003433472,222370,1.051659093,2.165860494,1,1,0,2,medium-performing
1087,1,123,5411,13430.35,278,67,73,1.680030456,4188,0.129491041,-0.143884892,0.089552239,0.177622795,0.10140376,0.055555556,39.92537313,39,3478.17403,2000,0.609594169,16,2.297050209,20,2.097478841,0.673849521,1.485705488,0.996693555,274,1644.768216,0.000262467,0.00748643,442694,1.090656289,2.739866927,0,0,1,1,medium-performing
1088,1,160,5411,8109.4,193,65,157,0.97766489,5772,-0.319865835,-0.461139896,-0.276923077,0.177622795,0.10140376,0.055555556,40.92307692,39,3121.138462,2111,0.678758309,16,2.326002983,9,0.94012225,0.977159312,1.26069813,0.860622093,250,706.5008,0.000256937,0.024631765,497586,1.056367576,1.873211933,0,0,0,0,poorly-performing
1089,1,115,5411,37308.68,1079,137,336,1.843581916,7822,-0.073112745,-0.075996293,0.080291971,0.177622795,0.10140376,0.055555556,39.96350365,38,3536.136277,2500,0.692480841,23,1.909395983,25,2.331093425,0.9988978,1.416244811,0.937215074,417,3457.164096,0.000266383,0.019405963,274196,0.954075564,2.104782991,0,0,1,1,medium-performing
1090,1,59,5411,15280.66,279,81,381,1.355452462,7308,-0.451914381,-0.376344086,-0.012345679,0.177622795,0.10140376,0.055555556,39.80246914,39,3659.709877,2500,0.644730465,16,2.136728915,16,1.241796514,0.87758219,1.31307396,0.793304657,280,1014.889954,0.000260552,0.013036646,344876,1.079048613,2.175553049,0,0,0,0,poorly-performing
1091,1,115,5411,6025.18,243,101,299,1.793092282,7822,-0.101729741,-0.0781893,-0.128712871,0.177622795,0.10140376,0.055555556,40.25742574,39,2255.267327,1550,0.651339581,21,2.056604172,16,1.944708369,0.978074259,1.394002156,0.953447791,307,1570.685767,0.000260281,0.010541394,274196,0.959305867,1.969758441,0,0,0,0,poorly-performing
1092,1,12,5411,12794.18,285,136,354,1.14936821,3644,-0.28106217,-0.161403509,-0.220588235,0.177622795,0.10140376,0.055555556,39.63235294,38,3229.811544,2000,0.661563038,28,2.673502509,22,2.050232133,0.836181192,1.479878592,0.854394205,378,2402.15828,0.000265322,0.011846513,287378,1.047779652,2.675389022,0,0,0,0,poorly-performing
1093,1,115,5691,48591.31,645,515,471,0.689192612,7822,-0.190207467,-0.164341085,-0.161165049,-0.033028781,-0.022058824,-0.013157895,36.90485437,36,2818.794951,1999,0.682504972,34,2.438892053,31,2.518195704,0.741497461,1.413538809,0.85546156,808,7474.796797,0.000271887,0.072095576,274196,0.947005296,2.354664435,0,0,0,0,poorly-performing
1094,1,115,5691,8406.55,65,59,471,0.689192612,7822,-0.116751819,-0.015384615,-0.033898305,-0.033028781,-0.022058824,-0.013157895,35.96610169,34,3957.778814,3000,0.396882335,20,2.415428118,21,2.737414451,0.695499405,1.260031569,0.979136944,251,766.6406516,0.000258933,0.011467276,274196,0.774015673,2.458918452,0,1,0,1,medium-performing
1095,1,81,5411,11254.89,258,74,111,1.547259207,4674,-0.129354441,0.054263566,0.121621622,0.177622795,0.10140376,0.055555556,39.89189189,37,3362.202703,2517.5,0.689856299,23,2.774668026,19,2.021334767,1.070141285,1.314620434,0.806610198,300,1722.850638,0.000261575,0.007199624,598454,1.078192933,2.568681748,0,0,1,1,medium-performing
1096,1,121,5541,23163.67,229,90,42,1.227201103,3567,-0.027264678,0.043668122,-0.066666667,-0.094470234,-0.058823529,-0.076923077,39.58888889,38,3511.366667,2500,0.432225732,22,2.578805476,19,1.487234772,1.086569008,1.435024049,0.71825906,301,1113.649929,0.000259336,0.006446211,770393,1.076296548,2.320778103,1,1,1,3,well-performing
1097,1,33,5541,40617.4,337,128,301,1.637467286,10560,0.005551069,-0.091988131,-0.1015625,-0.094470234,-0.058823529,-0.076923077,39.5859375,39,4220.523438,2500,0.504703994,28,2.574787,32,2.856671592,1.030787122,1.535970371,0.837171779,546,4003.04498,0.000269687,0.021095138,185447,1.019348623,3.046372296,1,0,0,1,medium-performing
1098,1,4,5411,401955.37,5043,1473,101,1.56829903,6577,-0.042202223,-0.035098156,-0.10862186,0.177622795,0.10140376,0.055555556,41.71011541,40,3475.327468,2300,0.630717201,37,2.628568025,37,2.275196645,1.172517389,1.495456944,0.807334709,1075,7147.597133,0.000267237,0.338205913,423372,1.078527171,2.206277304,0,0,0,0,poorly-performing
1099,1,50,5541,11247.77,131,61,340,1.700153626,9025,-0.218475307,-0.351145038,-0.344262295,-0.094470234,-0.058823529,-0.076923077,37.36065574,36,3679.637869,2500,0.418419655,18,2.438255471,15,2.272547969,0.937912135,1.239087735,0.747811975,286,1552.943067,0.00026137,0.01158976,451453,0.986245271,2.682423484,0,0,0,0,poorly-performing
1100,1,115,5411,14749.68,189,57,76,1.7229254,7822,-0.427121131,-0.365079365,-0.122807018,0.177622795,0.10140376,0.055555556,41.40350877,41,4363.380175,3000,0.658109788,14,1.948068076,11,1.662142734,1.152491834,1.318559773,0.894959737,229,566.3622026,0.000257533,0.008369029,274196,1.057585417,2.024591546,0,0,0,0,poorly-performing
1101,1,59,5411,176137.31,2363,564,47,1.255876054,7308,0.182517946,0.047397376,0.023049645,0.177622795,0.10140376,0.055555556,42.09574468,41,3102.246897,2000,0.522200265,28,2.067371311,30,1.186482585,1.086225859,1.452262011,0.621449016,661,5888.90057,0.000272183,0.073406733,344876,1.088334996,2.092357648,1,0,0,1,medium-performing
1102,1,82,5541,7395.49,88,47,126,0.967523911,4670,0.583263584,0.75,0.191489362,-0.094470234,-0.058823529,-0.076923077,40.40425532,39,4001.87234,2000,0.544114853,15,2.299011432,12,1.859665332,0.993073606,1.279939449,1.055780337,142,286.4857868,0.000250752,0.002437346,381114,1.046476431,2.371048782,1,1,1,3,well-performing
1103,1,17,5541,58517.77,348,96,164,1.482027567,4773,0.005729883,0.304597701,0.041666667,-0.094470234,-0.058823529,-0.076923077,40.33333333,39,3485.361146,2500,0.286835783,24,2.316180953,25,2.83408483,0.916981658,1.517262483,0.463100542,336,2014.697921,0.000263505,0.008460027,236606,0.900535456,3.037300025,1,1,1,3,well-performing
1104,1,82,5541,65410.33,473,189,37,1.709014903,4670,-0.237541226,-0.150105708,-0.126984127,-0.094470234,-0.058823529,-0.076923077,38.85714286,37,3435.004074,2000,0.479165424,32,2.690843035,25,1.815652277,1.179847228,1.425630954,0.674910759,504,3820.658255,0.00026738,0.01659097,381114,1.056470994,2.743451332,0,0,0,0,poorly-performing
1105,1,9,5541,89919.35,689,239,136,1.567968739,3693,-0.213321493,-0.114658926,-0.133891213,-0.094470234,-0.058823529,-0.076923077,39.09623431,38,4137.566946,2580,0.477554323,32,2.844084268,31,2.730912198,1.131197387,1.376371019,0.818740669,683,6146.648892,0.000272035,0.042261422,251087,1.013683615,2.995881121,0,0,0,0,poorly-performing
1106,1,100,5691,17119.15,122,95,275,1.48973301,3019,-0.154775208,-0.172131148,-0.126315789,-0.033028781,-0.022058824,-0.013157895,40.09473684,39,2937.009789,2000,0.615257828,23,2.760082296,14,1.859074743,1.21330234,1.466345306,0.849238067,217,681.3334286,0.000253807,0.006176929,497959,0.98820365,2.143026742,0,0,0,0,poorly-performing
1107,1,34,5541,41037.53,463,150,123,1.618174521,8845,-0.181980494,-0.105831533,-0.173333333,-0.094470234,-0.058823529,-0.076923077,42.59333333,41,4015.946667,2500,0.428447581,25,2.618050936,22,2.225711835,1.24459931,1.430365541,0.708067584,462,2932.353962,0.000265675,0.011636463,222370,1.048899253,2.781481133,0,0,0,0,poorly-performing
1108,1,34,5541,77193.26,533,235,0,0,8845,-0.440029091,-0.219512195,-0.076595745,-0.094470234,-0.058823529,-0.076923077,39.0893617,38,4066.00566,2500,0.488375162,33,3.114539767,35,3.220414286,1.047773843,1.540284834,0.751695053,803,10896.39767,0.000277469,0.03060854,222370,1.027198974,3.277106779,0,0,1,1,medium-performing
1109,1,96,5541,27619.13,119,28,31,1.254221143,4120,-0.387942705,-0.411764706,-0.357142857,-0.094470234,-0.058823529,-0.076923077,40.28571429,41,2799.160714,2150,0.410116118,10,1.727747413,12,1.782441105,0.813395363,1.507361348,0.558577624,98,202.3727993,0.000246063,0.00298007,463433,0.961098879,2.068247164,0,0,0,0,poorly-performing
1110,1,50,5691,25438.79,177,114,105,1.163052083,9025,-0.09601007,0.028248588,0.043859649,-0.033028781,-0.022058824,-0.013157895,45,44,5155.98386,3000,0.547412269,27,2.811507006,18,1.747072698,1.464189496,1.334415494,1.074860602,291,764.0898054,0.000258665,0.02635327,451453,0.855646981,2.036822633,0,1,1,2,medium-performing
1111,1,82,5541,355195.36,1948,300,30,0.911679781,4670,-0.176344759,0.05338809,-0.093333333,-0.094470234,-0.058823529,-0.076923077,38.35333333,38,2724.1568,2000,0.416883042,35,2.706032455,28,1.504917601,0.930001073,1.383688881,0.629818772,447,1934.981132,0.000263505,0.021949062,381114,1.078203983,2.329049221,0,1,0,1,medium-performing
1112,1,12,5541,29042.05,305,138,31,0.142505867,3644,-0.456599999,-0.481967213,-0.398550725,-0.094470234,-0.058823529,-0.076923077,40.34782609,40,4145.997101,2667,0.400731483,28,2.622645825,28,2.75441991,1.154293377,1.601057959,0.691130793,443,3163.903661,0.000266951,0.013046577,287378,0.972188697,3.078342008,0,0,0,0,poorly-performing
1113,1,60,5541,26541.78,169,58,3,0,3671,0.10208396,0.414201183,0.086206897,-0.094470234,-0.058823529,-0.076923077,39.15517241,37,2768.702931,2000,0.5098155,19,2.45690408,15,1.477503993,1.094068463,1.234409544,0.597937198,198,559.9358777,0.000255689,0.003442549,243474,1.065747001,2.366332119,1,1,1,3,well-performing
1114,1,60,5541,16780.43,124,62,87,0.883826222,3671,-0.275023346,-0.153225806,0.096774194,-0.094470234,-0.058823529,-0.076923077,41.98387097,40.5,3613.983871,2283.5,0.35254231,24,2.930496528,23,2.743115039,1.131093242,1.391160841,0.760680988,303,1720.295882,0.000262674,0.005967148,243474,1.073338239,3.083590647,0,0,1,1,medium-performing
1115,1,60,5541,29994.48,297,133,1,0,3671,-0.240696622,-0.171717172,-0.172932331,-0.094470234,-0.058823529,-0.076923077,42.2556391,41,3062.627068,2500,0.303059185,30,2.749335579,21,2.289560927,1.254011544,1.320223311,0.723273184,375,1990.283711,0.000263783,0.008034554,243474,1.079335901,2.661031232,0,0,0,0,poorly-performing
1116,1,42,5541,42021.67,383,183,95,1.150458226,3024,0.045462972,-0.002610966,-0.098360656,-0.094470234,-0.058823529,-0.076923077,39.83060109,39,2765.871421,2000,0.518054153,29,2.918957761,22,2.282695539,1.095326974,1.450725891,0.819074262,440,3294.197211,0.000264061,0.014244145,846492,1.070538607,2.578005019,1,1,0,2,medium-performing
1117,1,60,5541,45724.52,531,190,20,0,3671,-0.043683345,-0.024482109,-0.163157895,-0.094470234,-0.058823529,-0.076923077,41.97894737,41,3291.256579,2250,0.427246599,28,2.499366319,23,1.920243066,1.28407355,1.437814654,0.772131015,463,3394.654435,0.00026688,0.012868935,243474,1.091359324,2.55670625,1,1,0,2,medium-performing
1118,1,31,5541,9317.04,106,32,126,1.158758394,2372,-0.097940977,-0.169811321,-0.21875,-0.094470234,-0.058823529,-0.076923077,38.09375,35,3442.09375,2600,0.311128955,15,2.066370775,11,1.876732875,1.077872264,1.432834243,0.69223875,157,549.2998313,0.00025582,0.002181375,180524,1.060507041,2.966946837,0,0,0,0,poorly-performing
1119,1,31,5541,10453.8,93,42,200,1.455000064,2372,-0.045856052,0.161290323,0.047619048,-0.094470234,-0.058823529,-0.076923077,40.9047619,39,2508.26619,2000,0.486912509,12,1.346616804,10,1.196762602,1.207172707,1.486380837,0.773968503,96,175.6258662,0.000249066,0.001444876,180524,1.087477189,2.18945962,1,1,1,3,well-performing
1120,1,160,5541,13927.45,134,46,80,1.065854106,5772,-0.140905909,-0.223880597,-0.260869565,-0.094470234,-0.058823529,-0.076923077,40.32608696,39.5,3010.804348,2500,0.494315458,17,2.380237408,13,1.774929177,1.100949713,1.543334207,0.527561855,190,558.9767967,0.000255885,0.011164088,497586,1.086880234,2.221595756,0,0,0,0,poorly-performing
1121,1,50,5411,2440.41,98,14,270,1.404406287,9025,0.64888277,0.37755102,0.571428571,0.177622795,0.10140376,0.055555556,43.5,44,3070.071429,2390,0.682907905,5,0.994353192,3,0.509137044,1.153741543,1.197339734,0.758936473,63,56.63067421,0.000228519,0.002410386,451453,1.076603017,1.708254137,1,1,1,3,well-performing
1122,1,50,5411,10200.82,477,56,144,1.473939146,9025,0.561645044,0.283018868,0.339285714,0.177622795,0.10140376,0.055555556,41.73214286,40,2840.482143,1579.5,0.67000878,11,1.395329519,7,0.87877234,1.029489867,1.467357696,0.845337788,133,328.4162714,0.000250125,0.008004223,451453,1.009928627,1.516768801,1,1,1,3,well-performing
